time,id,text
2021-02-04 10:08:21,1357269755112148993,"I am become meme,
Destroyer of shorts"
2021-02-04 09:34:47,1357261308152975361,Sandstorm is a masterpiece
2021-02-04 08:44:12,1357248581581889538,"Next time, we try pull *up* method https://t.co/J1M7WHLRDR"
2021-02-04 08:43:13,1357248331387441153,Low-key Loki
2021-02-04 08:27:10,1357244295091208193,"No highs, no lows, only Doge"
2021-02-04 08:17:17,1357241805411151873,No need to be a gigachad to own
2021-02-04 08:15:26,1357241340313141249,Dogecoin is the people’s crypto
2021-02-04 07:57:30,1357236825589432322,ur welcome https://t.co/e2KF57KLxb
2021-02-04 07:35:35,1357231313376456708,Doge
2021-02-04 07:29:09,1357229691824922633,https://t.co/vviUzWhodT
2021-02-04 07:09:30,1357224748112093184,This was a tough one https://t.co/beY7peFpCj
2021-02-02 08:45:48,1356524205374918659,Off Twitter for a while
2021-02-01 23:21:08,1356382103038947329,It will be filled with graffiti art
2021-02-01 23:17:40,1356381230925635591,Giga Berlin progress https://t.co/ekpG5qcbUi
2021-01-31 23:59:16,1356029310893654018,"If you’ve worked on advanced wearables, phones or robots, those skills are needed @neuralink"
2021-01-31 23:53:27,1356027847073140740,Feels weird helping make (hopefully good version of) Cyberpunk come true
2021-01-31 23:51:25,1356027336387252235,"Please consider working at Neuralink!

Short-term: solve brain/spine injuries
Long-term: human/AI symbiosis 

Latter will be species-level important 

Work at either at our Bay Area or Austin locations https://t.co/LPzDrWO8h3"
2021-01-31 21:07:41,1355986133855813636,https://t.co/XcCoKOjYlt
2021-01-31 20:56:10,1355983231988862978,On Clubhouse tonight at 10pm LA time
2021-01-30 20:32:43,1355614946407575553,"Warm, sunny day &amp; snowy mountains https://t.co/2k8psyqU4J"
2021-01-30 20:24:42,1355612927412191233,What a beautiful day in LA https://t.co/EsCJTbzO9D
2021-01-30 09:46:56,1355452426875064320,https://t.co/pyRCFE97Xp
2021-01-29 20:44:02,1355255403945332737,Starship SN9 &amp; SN10 https://t.co/urtPJn7amo
2021-01-29 08:22:15,1355068728128516101,"In retrospect, it was inevitable"
2021-01-28 23:29:19,1354934611953016843,"With Cyberpunk, even the hotfixes literally have hotfixes, but … great game"
2021-01-28 22:47:23,1354924057825837060,https://t.co/a6kmk0PEgM
2021-01-28 20:39:53,1354891972406865922,"Here come the shorty apologists
Give them no respect
Get Shorty"
2021-01-28 20:34:26,1354890601649610753,"u can’t sell houses u don’t own
u can’t sell cars u don’t own
but 
u *can* sell stock u don’t own!?
this is bs – shorting is a scam
legal only for vestigial reasons"
2021-01-28 11:54:19,1354759710126338056,The esthetics of Cyberpunk are incredible btw. The interior design is👌.
2021-01-28 02:41:43,1354620643967438855,0 to 155mph trap speed in a 1/4 mile. 200mph top speed (with right tires).
2021-01-28 02:35:55,1354619181585543178,First production car ever to achieve 0 to 60 mph in less than 2 seconds
2021-01-28 02:34:17,1354618772586426368,It can play Cyberpunk
2021-01-28 02:33:13,1354618504532684802,Plaid Model S ships next month https://t.co/HFUPTnQiPB
2021-01-28 01:57:30,1354609515564560392,Even Discord has gone corpo …
2021-01-26 22:59:59,1354202453252710402,https://t.co/F23fxQkBCE
2021-01-26 21:08:02,1354174279894642703,"Gamestonk!! 
https://t.co/RZtkDzAewJ"
2021-01-26 11:32:55,1354029548334178304,Bought a hand knit wool Marvin the Martian helm for my dog
2021-01-26 11:28:08,1354028345629974530,https://t.co/gpcvjIBTLM
2021-01-26 11:25:23,1354027651468550144,I kinda love Etsy
2021-01-24 19:46:26,1353428970121793537,Under Vegas in @boringcompany tunnel yesterday with my boys https://t.co/tLfOuiEdFm
2021-01-22 23:17:20,1352757268626849797,Launching many small satellites for a wide range of customers tomorrow. Excited about offering low-cost access to orbit for small companies! https://t.co/NrXmBML747
2021-01-21 23:08:47,1352392730408673281,Details next week
2021-01-21 23:08:35,1352392678177034242,Am donating $100M towards a prize for best carbon capture technology
2021-01-18 05:52:28,1351044768030142464,Battery cell production is the fundamental rate-limiter slowing down a sustainable energy future. Very important problem. https://t.co/MYOUSAC2AK
2021-01-15 06:44:22,1349970666477527042,"Monty Python is amazing
https://t.co/UJq94IWT88"
2021-01-13 21:47:02,1349473054699769859,All three static fires completed &amp; no RUDs!
2021-01-13 21:20:05,1349466269121179653,https://t.co/ho7yGXAS3a
2021-01-13 19:06:00,1349432529657294848,"Today at SpaceX is about practicing Starship engine starts. Ship is held down by massive pins while engines are fired. Two starts completed, about to try a third."
2021-01-13 09:25:42,1349286488618491904,Legalize comedy
2021-01-12 23:02:33,1349129669258448897,"Hey you …
Yeah you Queen …
You’re gonna make it! 💕💕 https://t.co/LrqdIrbIyd"
2021-01-12 11:55:35,1348961820254625793,https://t.co/TKkruvgBth https://t.co/ocy2gFRYvN
2021-01-12 11:24:55,1348954103695740929,Mus protec 👶 yoda https://t.co/1dvhG0nTkU
2021-01-09 18:47:06,1347978218494513152,"My 14-year-old son, Saxon, said he feels like 2021 will be a good year. I agree. Let us all make it so."
2021-01-08 02:15:39,1347366324826112001,Launch underway https://t.co/wbk7ZZ0Fqx
2021-01-08 01:35:53,1347356316763705344,"Btw, critical feedback is always super appreciated, as well as ways to donate money that really make a difference (way harder than it seems)"
2021-01-07 18:49:47,1347254119237439495,https://t.co/2ja38Z8MRE
2021-01-07 12:56:10,1347165127036977153,Use Signal
2021-01-07 10:24:29,1347126957331386368,"As seen from an external observer, not the participants"
2021-01-07 10:23:50,1347126794172948483,The most entertaining outcome is the most likely
2021-01-07 04:06:23,1347031803987599360,This is called the domino effect https://t.co/qpbEW54RvM
2021-01-04 20:57:05,1346198993307631617,"Because of the large footprint, it may seem flat, but actually ranges up to 5 stories tall"
2021-01-04 20:26:11,1346191214769557505,Snow falling on Giga Berlin https://t.co/eTXMtYp8hG
2021-01-02 14:51:49,1345382294966571008,"So proud of the Tesla team for achieving this major milestone! At the start of Tesla, I thought we had (optimistically) a 10% chance of surviving at all. https://t.co/xCqTL5TGlE"
2020-12-31 05:47:38,1344520570235457536,Ignore the heading
2020-12-31 05:40:26,1344518758707113986,"Great interview with Mathias Döpfner
https://t.co/ewnaHc4cH0"
2020-12-30 09:51:07,1344219458324160512,Snake-head dog had my undivided attention until winder-head ostrich came gliding through all nonchalant https://t.co/dtPMdM3TQp
2020-12-30 05:33:19,1344154578678214657,"Destiny, destiny
No escaping 
that for me"
2020-12-29 22:16:14,1344044584712728581,All Tesla cars delivered in the final three days of the year will get three months of the Full Self-Driving option for free. Delivery &amp; docs must be fully complete by midnight Dec 31st.
2020-12-29 21:32:09,1344033488698290176,The Last Kingdom show is great
2020-12-29 20:48:04,1344022395280089088,Not everything is made of cake https://t.co/oMaCmYQAwx
2020-12-29 20:40:49,1344020569151434752,Such a weird game when you think about it https://t.co/5MrvVzmeKG
2020-12-29 20:37:54,1344019835341180930,This is not CGI https://t.co/VOivE97vPR
2020-12-28 19:46:18,1343644462036086785,Entertainment will be critical when cars drive themselves
2020-12-28 17:23:31,1343608530998153222,What should Tesla do with in-car gaming in an autonomous world?
2020-12-27 22:18:58,1343320495127633920,Try playing Polytopia in your Tesla! Great game. Multiplayer online version coming soon.
2020-12-25 20:54:29,1342574459882852352,"Change your horn sound to 🐐, 🐍🎷, 💨 or holiday jingles with latest Tesla software update!"
2020-12-25 16:47:04,1342512194383007745,Merry Christmas &amp; happy holidays! 🎁 https://t.co/uk6NSPwR9R
2020-12-24 01:12:41,1341914659411161088,12 story rocket turns off its engines &amp; does a controlled fall https://t.co/HCRgyx42rn
2020-12-24 00:00:41,1341896542999998465,"To Tesla owners taking delivery in the final days of year, your support is super appreciated!!"
2020-12-21 13:04:16,1341006575650140161,Thanks to everyone who worked so hard to make Tesla successful. My heart goes out to you.
2020-12-20 10:16:43,1340602021221707777,♥️ i love all u crazy ppl out there ♥️
2020-12-20 09:44:03,1340593799878365184,"Come for the comments, 
stay for the memes💄"
2020-12-20 09:30:04,1340590280848908288,One word: Doge
2020-12-20 09:24:37,1340588909974200321,Bitcoin is almost as bs as fiat money
2020-12-20 08:54:26,1340581313406001153,https://t.co/EbOjGshvrq
2020-12-20 08:43:06,1340578462407520256,“Lord” Edge
2020-12-20 08:40:34,1340577821475921923,"Just kidding, who needs a safe word anyway!?"
2020-12-20 08:21:25,1340573003579617280,Bitcoin is my safe word
2020-12-17 06:32:13,1339458358559055872,"Star Light, Star Bright https://t.co/6CeTAZSXCO"
2020-12-14 16:15:57,1338518096664023042,Ascent to the Heavens https://t.co/oGgsw88YRZ
2020-12-14 15:12:18,1338502080911306755,Hehe https://t.co/SkLMiL3OxT
2020-12-14 06:51:16,1338375990217760771,https://t.co/sdmXKbHdzd
2020-12-14 06:11:07,1338365886542049282,https://t.co/qbNT1dUsED
2020-12-10 00:10:39,1336825619741630470,"Thank you, South Texas for your support! This is the gateway to Mars."
2020-12-10 00:08:40,1336825121223434241,"Life, the Universe and Everything https://t.co/1ZCzInfc4u"
2020-12-09 23:08:53,1336810077555019779,"Mars, here we come!!"
2020-12-09 23:07:39,1336809767574982658,"Fuel header tank pressure was low during landing burn, causing touchdown velocity to be high &amp; RUD, but we got all the data we needed! Congrats SpaceX team hell yeah!!"
2020-12-09 23:02:34,1336808486022258688,"Successful ascent, switchover to header tanks &amp; precise flap control to landing point! https://t.co/IIraiESg5M"
2020-12-08 16:44:50,1336351038106869760,"“So long, and thanks for the orifice!”
- Alien message decrypted"
2020-12-07 20:13:07,1336041065879580673,Out on the pad in South Texas https://t.co/RcYOXXpTc2
2020-12-07 04:37:42,1335805659946881024,100
2020-12-06 21:30:33,1335698164343394305,"Im Gespräch mit Mathias Döpfner 

https://t.co/bqa5pIAOnk"
2020-12-03 23:30:34,1334641206580682752,Watch Demolition Man
2020-12-03 23:19:57,1334638535589195780,Prometheus Unbound
2020-12-02 03:19:28,1333974035294683137,"Much of what people think of an science is actually engineering, eg no such thing as a “rocket scientist”, only rocket engineers. Latter is who put humans on the moon."
2020-12-02 03:13:25,1333972511524995072,"Science is discovering the essential truths about what exists in the Universe, engineering is about creating things that never existed
https://t.co/aIEUtHoPxM"
2020-11-26 15:12:00,1331979023098974208,Happy Thanksgiving!
2020-11-25 20:38:25,1331698780073320449,.@TheBabylonBee is savage 🤣🤣
2020-11-25 02:12:17,1331420412387880962,"This is a life leader launch, so more risk than normal https://t.co/EtFP9IELrf"
2020-11-24 23:59:27,1331386982296145922,"Good Starship SN8 static fire! Aiming for first 15km / ~50k ft altitude flight next week. Goals are to test 3 engine ascent, body flaps, transition from main to header tanks &amp; landing flip."
2020-11-22 03:42:11,1330355871965179909,"Tomorrow will be the 7th flight of this rocket, landing on droneship Of Course I Still Love You"
2020-11-21 17:34:45,1330203008836247558,Landing at Vandenberg AFB in California https://t.co/46J2GcCjP0
2020-11-21 16:30:40,1330186879040368640,"Well, almost anything https://t.co/FFPVDsqruC"
2020-11-21 14:44:07,1330160065119182850,Quite the day ahead https://t.co/apZNgmo0k7
2020-11-18 07:41:37,1328966577862172672,Tesla holiday software release is 🔥🔥
2020-11-18 07:09:54,1328958594469990407,Cobra Kai is a deep cut
2020-11-17 22:07:17,1328822042506956802,Deus ex machine learning https://t.co/5ZSYalVczx
2020-11-17 19:20:28,1328780059960897537,Nullius in Verba @royalsociety
2020-11-16 01:09:01,1328143001697230848,♥️
2020-11-16 00:23:02,1328131428177965056,Launch in 5 minutes
2020-11-16 00:00:41,1328125804836909056,"The same propellant is used either for abort or for orbital maneuvering, as one use obviates the other"
2020-11-15 23:58:27,1328125240002502656,"Dragon can also hover &amp; land propulsively, but we use the parachutes for maximum safety https://t.co/Mr7VFIQwWf"
2020-11-15 23:55:43,1328124552459603968,"Thrusters are integrated with spacecraft, enabling abort capability all the way to abort for increased safety https://t.co/KrOHKOr6AE"
2020-11-15 14:13:45,1327978096759193600,Astronaut launch today! https://t.co/3FAzZGss8c
2020-11-15 02:52:28,1327806647784202240,Worth reading this thread if you’re curious about rona testing https://t.co/FA6kD61eBA
2020-11-14 20:13:06,1327706140595998721,Unless you’re on DMT
2020-11-14 20:11:13,1327705668271230976,"Laws of thermodynamics:
1. You can’t win
2. You can’t break even
3. You can’t stop playing"
2020-11-14 19:51:56,1327700815935537152,Shakes fist at entropy
2020-11-13 23:22:43,1327391474607034368,Case closed https://t.co/pUYiJcAdD6
2020-11-13 23:15:38,1327389689213423616,Soon https://t.co/mWOpR7W8kk
2020-11-13 21:47:44,1327367568298897408,Lab I just spoke to said cov2 PCR detection (N1 &amp; N3 genes) below 30 cycles is reliable &amp; above 40 cycles is not
2020-11-13 17:41:59,1327305722384719872,"Would be great to hear from people who know a lot about the PCR testing industry. What’s the approximate false positive rate, all things considered, for cov2 PCR tests?"
2020-11-13 16:28:32,1327287240058302466,What is the general population (no knowledge of symptoms) accuracy of a sars-cov2 PCR test &amp; is it possible to generate a false positive if you simply run enough cycles?
2020-11-13 06:11:57,1327132071370878976,The carousel turns ever faster
2020-11-13 05:47:11,1327125840040169472,"Something extremely bogus is going on. Was tested for covid four times today. Two tests came back negative, two came back positive. Same machine, same test, same nurse. Rapid antigen test from BD."
2020-11-12 15:34:36,1326911280981143558,4 Astronauts fly to @Space_Station on Sat night from Cape. First operational flight of Crew Dragon. https://t.co/uZCGiKciKb
2020-11-10 21:24:38,1326274591564718080,Such a privilege to work with people I like &amp; respect so much. I feel blessed.
2020-11-09 18:03:19,1325861541330251781,https://t.co/d0i2w8wNKG
2020-11-09 16:57:33,1325844990870900736,"Yes, you can have my damn cookie! should be a browser setting"
2020-11-07 18:26:27,1325142587460694016,"The Phantom of the Opera 
Is here … inside your mind"
2020-11-06 15:31:07,1324736076800577537,"When sending your resume, please describe a few of the hardest problems you solved &amp; exactly how you solved them"
2020-11-06 10:36:02,1324661814131519488,"A New Banner is needed
Neither hard left nor right"
2020-11-06 06:10:41,1324595039742222337,420 is ten times better than 42
2020-11-06 05:55:31,1324591221424025606,🤗
2020-11-05 09:31:58,1324283305789812736,Recruiting ace engineers for Giga Berlin! Will interview in person tomorrow on site. Send resume to 25Guns@Tesla.com.
2020-11-02 19:36:28,1323348268823314432,Several thousand more Starlink beta participation invitations going out this week
2020-11-02 15:39:45,1323288694955061257,Very close to actual expected flight! https://t.co/ruEdIPhTil
2020-11-01 21:05:06,1323008187256229889,Penguin Random House 😴 should change the name to Random Penguin🔥
2020-10-29 04:45:51,1321674587420061696,"Truth be told, I’ve eaten at JitB many times over the years, even the teriyaki bowl"
2020-10-29 04:40:07,1321673143451230209,Might buy a Jack in the Box footstool
2020-10-29 00:11:03,1321605428963233794,Tesla should make 🔥 catgirl robots?
2020-10-28 03:08:02,1321287583436034049,"Come here … no, come, here 👇"
2020-10-28 03:02:07,1321286092000268301,"Wow, this mayo sure is salty!"
2020-10-28 02:18:17,1321275062998257665,Jack in the Box should do double duty as a sperm donor clinic — name is 👌
2020-10-24 22:46:56,1320134710023000064,Congratulations SpaceX Team! https://t.co/nO1Z98a94f
2020-10-22 22:00:02,1319398132396871681,Price change is pushed to Thursday next week. Applies only to US for now. One week clock will start in other countries as beta is released. FSD monthly rental will also be available sometime next year.
2020-10-22 06:30:28,1319164198241341440,"Now that Tesla FSD beta is out in limited release, FSD price (new or upgrade) will go up by ~$2k on Monday"
2020-10-21 20:13:20,1319008891817132032,"Starship nosecone, high bay &amp; tiki bar https://t.co/9qXYxMMIUj"
2020-10-20 22:19:31,1318678258339221505,"FSD beta rollout happening tonight. Will be extremely slow &amp; cautious, as it should."
2020-10-20 22:17:05,1318677645358518272,Data from 3 engine Starship static fire this morning looks good. Proceeding with nosecone mate.
2020-10-16 17:30:45,1317156038294990848,møtør trèndé https://t.co/V0yo4JKbS2
2020-10-14 19:01:19,1316454051693895680,"The gauntlet has been thrown down! 

The prophecy will be fulfilled. 

Model S price changes to $69,420 tonight!"
2020-10-14 09:28:14,1316309830756425734,9 meter or roughly 30 ft diameter
2020-10-14 09:24:55,1316308998283460609,Will be less roomy with 3 vacuum rocket engines added https://t.co/pKtDFdiZYC
2020-10-14 04:27:00,1316234026127163392,“What is love? Baby don’t hurt me.”— Winston Churchill
2020-10-13 05:36:46,1315889193092935680,🤘 The Illuminaughty 🤘
2020-10-06 11:44:54,1313445121325580289,4th flight &amp; landing for this booster https://t.co/UOtvMkgXqH
2020-10-06 11:24:42,1313440040991694849,5 minutes from launch. Looks good so far. https://t.co/on2f1pY5jt
2020-10-05 23:42:20,1313263283126841350,"Turn volume to 11 &amp; play Powerglide in your Tesla 

https://t.co/l07Yc02P7g"
2020-10-05 23:22:49,1313258373031309312,"Music volume on a Tesla goes to 11, because it’s louder than 10

https://t.co/ab5hAMo3EN"
2020-10-05 22:38:33,1313247231613587459,Rewatched Young Frankenstein this weekend. Still awesome. Ovaltine? https://t.co/WiMdyFSuiq
2020-10-05 22:21:07,1313242842303787017,"Hollywood should just start with the sequel &amp; skip the original, because financials"
2020-10-04 14:23:38,1312760295228547073,New SpaceX droneship will be called “A Shortfall of Gravitas”
2020-10-04 14:05:42,1312755779951226880,"Nothing can escape gravity, not even black holes (and they really tried!)"
2020-10-04 00:12:06,1312545997499719680,"Call of Booty, great game"
2020-10-04 00:04:41,1312544132380778496,https://t.co/HyfszSrm6m
2020-09-26 23:39:31,1310001082278371328,https://t.co/r1Sox7vta8
2020-09-26 19:44:56,1309942048410071040,"Thanks Tesla Team for great work on deliveries! For new owners, we super appreciate accommodating us on delivery timing! Definitely one of our toughest quarters in global logistics."
2020-09-26 17:41:21,1309910946219876353,"First flight is to 15km or ~50,000 ft"
2020-09-26 17:38:09,1309910141140049921,Nosecone &amp; front flaps next week. SN9 next month.
2020-09-26 17:36:31,1309909732954533889,Starship SN8 with rear body flaps https://t.co/GdxMbzX0ct
2020-09-26 01:52:11,1309672083006259200,Centaur with a bow obviously https://t.co/cfKfkFFXp0
2020-09-25 07:12:20,1309390263333289986,What can’t we predict?
2020-09-24 16:57:39,1309175176081399811,Only thing beyond ludicrous is plaid https://t.co/rHuWk20EGG
2020-09-23 00:28:04,1308563749888864257,"Cybertruck, ATV, Roadster &amp; Semi
C A R S https://t.co/4Aq1A5cYkH"
2020-09-22 05:56:48,1308284091142266881,"The extreme difficulty of scaling production of new technology is not well understood. It’s 1000% to 10,000% harder than making a few prototypes. The machine that makes the machine is vastly harder than the machine itself."
2020-09-21 21:00:46,1308149191684710400,"We intend to increase, not reduce battery cell purchases from Panasonic, LG &amp; CATL (possibly other partners too). However, even with our cell suppliers going at maximum speed, we still foresee significant shortages in 2022 &amp; beyond unless we also take action ourselves."
2020-09-21 20:56:52,1308148212876812289,"Important note about Tesla Battery Day unveil tomorrow. This affects long-term production, especially Semi, Cybertruck &amp; Roadster, but what we announce will not reach serious high-volume production until 2022."
2020-09-19 17:19:33,1307368746655285248,"A prior track record of exceptional achievement in engineering *is* required, but *no* prior experience working on the brain or human physiology is required. We will teach you what’s known about the brain, which is not much tbh."
2020-09-19 17:08:00,1307365838723350536,"If you feel Neuralink might have incorrectly overlooked your resume or declined to  make an offer, please lmk in comment below https://t.co/G81RblBZ0Z"
2020-09-18 16:22:25,1306991980354834433,of course I still love you
2020-09-17 07:15:03,1306491844512026624,Speedrunning Factorio in real life …
2020-09-16 20:18:25,1306326594202431488,Fallout Shelter is on your Tesla. Tap the Entertainment button.
2020-09-16 19:39:43,1306316854793699328,"🖤 Fallout Radio  🖤
https://t.co/gNo8XFjx8b"
2020-09-16 19:19:13,1306311698811297797,Doubles as an underground nuclear shelter 😀👍 https://t.co/CvI0YRjObE
2020-09-15 21:13:39,1305978108240068613,Story of my life
2020-09-15 21:12:54,1305977917843873799,https://t.co/Vn0Rv0yQ5q
2020-09-15 20:29:38,1305967030701613059,"Tunnels under cities with self-driving electric cars will feel like warp drive

First operational tunnel under Vegas almost done

The @BoringCompany"
2020-09-15 20:14:00,1305963097207734273,Have you hugged a tunnel today?
2020-09-15 16:09:45,1305901626969010176,Embrace tunnels!
2020-09-12 17:40:23,1304837274429829121,"One way or another, excitement guaranteed! Support of greater Boca, Padre, Brownsville community is very much appreciated."
2020-09-12 17:37:36,1304836575075819520,"SN8 Starship with flaps &amp; nosecone should be done in about a week. Then static fire, checkouts, static fire, fly to 60,000 ft &amp; back."
2020-09-11 15:45:06,1304445872885780480,Many exciting things will be unveiled on Battery Day 9/22 ⚡️
2020-09-10 21:49:27,1304175179606695937,Bitte arbeiten Sie bei Tesla Giga Berlin! Es wird super Spaß machen!! https://t.co/FcNoPr2oII
2020-09-09 21:09:06,1303802636827799555,Tesla Model S &amp; X have hospital-grade (HEPA) air filters. 3 &amp; Y are really good too. This has a big effect on health. https://t.co/48s5D3IfWs
2020-09-08 16:53:54,1303376024646889472,A la guerre comme à la guerre
2020-09-07 22:46:50,1303102454741958656,"If you bombard Earth with enough photons, eventually it emits a Tesla (AK)"
2020-09-04 05:41:19,1301757211727757312,Model 3 rated as most reliable car https://t.co/26DAGJLTDY
2020-09-04 05:02:34,1301747460587560960,Turns out you can make anything fly haha https://t.co/FJdHqRdVDb
2020-09-03 22:25:56,1301647642846547971,"🇩🇪🖤Giga Berlin Mannschaft🖤🇩🇪
Vielen Dank für Ihre hervorragende Arbeit an Giga Berlin!! https://t.co/KVo5mBfnXt"
2020-09-03 22:04:40,1301642292424515586,Great trip to Germany. Support from government &amp; people is super appreciated!
2020-08-31 18:37:39,1300503031470010370,https://t.co/oVaoHsg1of
2020-08-30 16:00:31,1300101097802141703,Just learned that my physics prof from Penn is head of Fermilab &amp; still has some of my old homework ☺️
2020-08-29 01:02:05,1299512615001964544,Conceptual telepathy
2020-08-28 22:32:20,1299474927565770753,Ahem … starting soon https://t.co/eCGHH5stOn
2020-08-28 19:37:40,1299430971494731776,"“All of physics is either impossible or trivial. It is impossible until you understand it, and then it becomes trivial.” E Rutherford"
2020-08-28 19:05:17,1299422822205452288,Neuralink product demo in 3 hours. Webcast at https://t.co/Y9wREd78oj.
2020-08-27 05:42:01,1298858283852234752,"The Big Bang started very, very smōl https://t.co/XVvcuALZ2o https://t.co/8R92iEXVvN"
2020-08-27 04:37:06,1298841950448160768,Should we believe things proportionate to the evidence that they are true? (yes)
2020-08-27 03:39:50,1298827537645285376,Olde skoole analog synthesizer from ancient Britain https://t.co/JG0fI3ChxC
2020-08-26 05:39:46,1298495332100251648,Lengthy background on Neuralink by @waitbutwhy https://t.co/z2YfAupDRD
2020-08-26 05:35:58,1298494373278220290,"Live webcast of working @Neuralink device
Friday 3pm Pacific https://t.co/PouLbrGzFU"
2020-08-21 15:27:45,1296831361987223552,A metaphor for life https://t.co/CdlL4ieLju
2020-08-20 19:11:02,1296525166520840192,More fun games coming soon to ur Tesla https://t.co/zBdYGOuHsz
2020-08-20 19:09:35,1296524802983788544,https://t.co/hKpWJnXsFc strikes again!
2020-08-20 08:17:54,1296360799498391552,New Tesla feature coming that enables your car to play snake jazz or Polynesian elevator music through its outside speakers wherever you go
2020-08-20 08:13:11,1296359612141187073,https://t.co/Bki5SOOroe
2020-08-20 05:52:37,1296324236773068800,🐍🎷
2020-08-20 05:11:06,1296313787780341760,GPT-3 sounds like Simon &amp; Garfunkel lyrics
2020-08-20 02:38:56,1296275496942972928,Bureaucracy is inherently kafkaesque
2020-08-19 19:55:21,1296173931494350852,Medical check is A-ok! https://t.co/zTRMvQ6Wvx
2020-08-19 19:47:48,1296172030279258119,He might run for President in 2024 https://t.co/Wo34fhKugu
2020-08-19 06:01:47,1295964157204979712,Elevator music is underrated
2020-08-18 22:17:46,1295847382073171970,"Aloha, welcome back from space 💫 https://t.co/xWPN09Wtaw"
2020-08-18 21:38:33,1295837513987305474,Fairing chute control &amp; ship control are closing the loop locally. Both operating on (SpaceX) autopilot.
2020-08-18 21:36:31,1295837003444039682,Ms Tree catches fairing in her net https://t.co/sqlJ63NetB
2020-08-17 23:00:50,1295495834998513664,Raptor engine just reached 330 bar chamber pressure without exploding! https://t.co/kVKRWksvaB
2020-08-17 04:05:05,1295210012122460167,Cybertruck option package https://t.co/6Vz4XNoHf9
2020-08-17 02:01:58,1295179031198027776,“Tanks 4 the memery” - panzer of the lake
2020-08-17 01:56:52,1295177746012950536,Some big milestones coming up https://t.co/K3v3yddg6J
2020-08-16 09:01:17,1294922167310663681,"Please trash me on Wikipedia, I’m begging you"
2020-08-16 08:57:26,1294921196564180994,History is written by the victors … except on Wikipedia haha
2020-08-16 08:42:01,1294917318405836802,We must pass The Great Filter
2020-08-16 07:38:57,1294901444718424066,Sounds right https://t.co/dm76FJq3hX
2020-08-16 00:18:31,1294790605474689025,A truly useful exaflop at de facto FP32
2020-08-15 22:11:49,1294758721763962881,https://t.co/mDoPO17YB9 https://t.co/326rkUEYW8
2020-08-15 19:17:50,1294714938200449024,"Our main engineering locations are Palo Alto, Austin &amp; Seattle, but working remotely is acceptable for exceptional candidates"
2020-08-14 22:40:49,1294403633086226433,Great mission patch design! https://t.co/p2Ic1crPef
2020-08-14 20:33:15,1294371531133317120,Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.
2020-08-11 18:17:07,1293250108436488194,SN7 will be new alloy test tank taken to burst pressure. SN8 will have body flaps &amp; nosecone.
2020-08-11 18:15:25,1293249680445526018,SN 5 &amp; 6 at Starship Production Complex in Texas https://t.co/8BVRD5VdU7
2020-08-07 17:12:08,1291784200178159616,Good piece on Giga Berlin construction https://t.co/pA8sgEpV9Y
2020-08-06 22:39:35,1291504220948951041,SN5 https://t.co/GlZ28KFVHU
2020-08-02 22:45:07,1290056061253165057,"When space travel becomes as common as air travel, the future of civilization will be assured"
2020-08-02 20:27:25,1290021404994236416,Congratulations @SpaceX &amp; @NASA on completing first crewed Dragon flight!! 🇺🇸 returned.
2020-08-02 18:51:04,1289997160763670530,Dragon is stable in the water
2020-08-02 18:37:24,1289993721463767040,Acquisition of signal expected in 5 mins
2020-08-02 18:31:53,1289992330397618176,4 mins to Dragon loss of signal due to atmospheric entry plasma
2020-08-02 18:11:01,1289987081867993089,Dragon will travel from south of New Zealand to Florida in ~37 minutes
2020-08-02 17:19:04,1289974006087442438,Coming in hot https://t.co/dzFr5BNBfF
2020-08-02 16:55:30,1289968074439847937,Astronauts land in 2 hours @NASA @SpaceX
2020-08-01 06:47:18,1289452630394040322,🧙‍♂️ https://t.co/xxvcWMrTwS
2020-08-01 03:51:54,1289408490205614080,This BBC article provides a sensible summary for how it was done https://t.co/le3r20BWID
2020-07-31 14:54:07,1289212751651323904,"The Great Pyramid was the tallest structure made by humans for 3800 years. Three thousand, eight hundred years.  https://t.co/6DU46eMbni"
2020-07-31 04:17:16,1289052484820807680,Ramses II was 😎
2020-07-31 04:14:32,1289051795763769345,Aliens built the pyramids obv
2020-07-30 20:31:50,1288935356310552576,https://t.co/8lpvwbeC4R
2020-07-30 20:05:05,1288928622728712192,Starship SN5 just completed full duration static fire. 150m hop soon.
2020-07-30 19:52:29,1288925451902054400,🖤🧛‍♀️Total Eclipse of the Heart 🧛‍♀️🖤 https://t.co/n8djdlKnbE
2020-07-30 08:54:55,1288759969064468481,"But sometimes when we touch …
https://t.co/KMassjCtIx"
2020-07-30 08:19:44,1288751116562206720,"Losing It
https://t.co/9HOY0ldzg4"
2020-07-30 07:53:58,1288744630788304897,"Sure could use a good rave
What’s your favorite techno"
2020-07-30 07:12:22,1288734164485898240,I … I just died in your arms tonight
2020-07-30 06:55:03,1288729803663843329,The rumor that Bill Gates &amp; I are lovers is completely untrue
2020-07-27 18:57:05,1287824348460593154,Das Kapital in a nutshell https://t.co/mG44mMkitx
2020-07-27 18:32:18,1287818109651431427,The left is losing the middle
2020-07-27 17:05:14,1287796199014244355,Hold my beer https://t.co/IK3tT1x4wP
2020-07-27 03:40:56,1287593791076143105,Almost a decade ago. Original Dragon in background.
